Meli id,Item Title,Shop ID,Shopname,Link,L1 Category,Promo Price
MLB-1848366036,BLUSA DE FRIO CARDIGAN MASCULINO SOBRETUDO B22 SWAG ,166466030,VCSTILOMODAS,https://produto.mercadolivre.com.br/MLB-1848366036-blusa-de-frio-cardigan-masculino-sobretudo-b22-swag-_JM,Women Clothes,114.02
MLB-1848366036,BLUSA DE FRIO CARDIGAN MASCULINO SOBRETUDO B22 SWAG ,166466030,VCSTILOMODAS,https://produto.mercadolivre.com.br/MLB-1848366036-blusa-de-frio-cardigan-masculino-sobretudo-b22-swag-_JM,Women Clothes,114.02
MLB-1215624661,BLUSA DE FRIO FEMININA BASICA BARATA ATACADO ,246401922,PATYO MALHAS,https://produto.mercadolivre.com.br/MLB-1215624661-blusa-de-frio-feminina-basica-barata-atacado-_JM,Women Clothes,55.34
MLB-2760478890,CHINELO SLIDE NUVEM TIPO YEEZE LANC LEVE 100 EVA ORTOPEDICO ,715787147,OFICIAL LUIZAPAULA,https://produto.mercadolivre.com.br/MLB-2760478890-chinelo-slide-nuvem-tipo-yeeze-lanc-leve-100-eva-ortopedico-_JM,Shoes,91.81
MLB-2760478890,CHINELO SLIDE NUVEM TIPO YEEZE LANC LEVE 100 EVA ORTOPEDICO ,715787147,OFICIAL LUIZAPAULA,https://produto.mercadolivre.com.br/MLB-2760478890-chinelo-slide-nuvem-tipo-yeeze-lanc-leve-100-eva-ortopedico-_JM,Baby & Kids Fashion,91.81
MLB-2760478890,CHINELO SLIDE NUVEM TIPO YEEZE LANC LEVE 100 EVA ORTOPEDICO ,715787147,OFICIAL LUIZAPAULA,https://produto.mercadolivre.com.br/MLB-2760478890-chinelo-slide-nuvem-tipo-yeeze-lanc-leve-100-eva-ortopedico-_JM,Baby & Kids Fashion,91.81
MLB-2760478890,CHINELO SLIDE NUVEM TIPO YEEZE LANC LEVE 100 EVA ORTOPEDICO ,715787147,OFICIAL LUIZAPAULA,https://produto.mercadolivre.com.br/MLB-2760478890-chinelo-slide-nuvem-tipo-yeeze-lanc-leve-100-eva-ortopedico-_JM,Shoes,91.81
MLB-2760478890,CHINELO SLIDE NUVEM TIPO YEEZE LANC LEVE 100 EVA ORTOPEDICO ,715787147,OFICIAL LUIZAPAULA,https://produto.mercadolivre.com.br/MLB-2760478890-chinelo-slide-nuvem-tipo-yeeze-lanc-leve-100-eva-ortopedico-_JM,Shoes,91.81
MLB-1728648877,KIT COMPLETO TRATAMENTO PARA ESPORO CALCNEO FACITE PLANTAR ,413006426,CATITASAPATOSFEMININOS,https://produto.mercadolivre.com.br/MLB-1728648877-kit-completo-tratamento-para-esporo-calcneo-facite-plantar-_JM,Shoes,88.06
MLB-16199425,ESCOVA PARA SAPATOS CONDOR,0,CATÁLOGO,https://www.mercadolivre.com.br/escova-para-sapatos-condor/p/MLB16199425,Shoes,21.26
MLB-19893036,CARRETILHA DE PESCA PESQUEIRO RED X BG REC711 MARURI,0,CATÁLOGO,https://www.mercadolivre.com.br/carretilha-de-pesca-pesqueiro-red-x-bg-rec711-maruri/p/MLB19893036,Shoes,262.09
MLB-1133057154,BRINCOS ROMMANEL FOL ARGOLA CRAVEJADA POR ZIRCNIAS 523214 ,276703050,STOREWOMENS,https://produto.mercadolivre.com.br/MLB-1133057154-brincos-rommanel-fol-argola-cravejada-por-zircnias-523214-_JM,Fashion Accessories,206.78
MLB-1057018387,BRINCO BOLA 5MM EM OURO 18K ,297809757,ADRIAJP,https://produto.mercadolivre.com.br/MLB-1057018387-brinco-bola-5mm-em-ouro-18k-_JM,Fashion Accessories,201.93
MLB-2181151115,APLIQUE RABO DE CAVALO BIO FIBRA CACHEADO DORIS 80CM ,1071398930,USECHARMINGHAIR,https://produto.mercadolivre.com.br/MLB-2181151115-aplique-rabo-de-cavalo-bio-fibra-cacheado-doris-80cm-_JM,Fashion Accessories,116.96
MLB-2671027949,TORNOZELEIRA OURO 18K 750 PEDRA CORACO DE ZIRCNIA 5MM 25CM ,458417671,SOFISTGOLD,https://produto.mercadolivre.com.br/MLB-2671027949-tornozeleira-ouro-18k-750-pedra-coraco-de-zircnia-5mm-25cm-_JM,Fashion Accessories,754.8
MLB-1824780443,CAIXA DE SOM RESIDENCIAL TV PC BLUETOOTH ,111749647,AWDIUM,https://produto.mercadolivre.com.br/MLB-1824780443-caixa-de-som-residencial-tv-pc-bluetooth-_JM,Audio,665.88
MLB-1164940463,MALA VIAGEM GRANDE RODINHAS VILLAGE FRETE BARATO GRANDE ,222032073,ARTANDBAGS,https://produto.mercadolivre.com.br/MLB-1164940463-mala-viagem-grande-rodinhas-village-frete-barato-grande-_JM,Fashion Accessories,344.88
MLB-1164940463,MALA VIAGEM GRANDE RODINHAS VILLAGE FRETE BARATO GRANDE ,222032073,ARTANDBAGS,https://produto.mercadolivre.com.br/MLB-1164940463-mala-viagem-grande-rodinhas-village-frete-barato-grande-_JM,Fashion Accessories,344.88
MLB-1944216563,FONES DE OUVIDO VIA BLUETOOTH INTERLIGADOS BRANCO BARATO ,50708392,QQUANTO,https://produto.mercadolivre.com.br/MLB-1944216563-fones-de-ouvido-via-bluetooth-interligados-branco-barato-_JM,Audio,24.18
MLB-1292030665,RELOGIO DIGITAL FEMININO CHAMPION ROS ,216415841,BMA WEBSHOP,https://produto.mercadolivre.com.br/MLB-1292030665-relogio-digital-feminino-champion-ros-_JM,Fashion Accessories,363.15
MLB-1292030665,RELOGIO DIGITAL FEMININO CHAMPION ROS ,216415841,BMA WEBSHOP,https://produto.mercadolivre.com.br/MLB-1292030665-relogio-digital-feminino-champion-ros-_JM,Fashion Accessories,363.15
MLB-1292030665,RELOGIO DIGITAL FEMININO CHAMPION ROS ,216415841,BMA WEBSHOP,https://produto.mercadolivre.com.br/MLB-1292030665-relogio-digital-feminino-champion-ros-_JM,Fashion Accessories,363.15
MLB-1292030665,RELOGIO DIGITAL FEMININO CHAMPION ROS ,216415841,BMA WEBSHOP,https://produto.mercadolivre.com.br/MLB-1292030665-relogio-digital-feminino-champion-ros-_JM,Fashion Accessories,363.15
MLB-873629428,LUVA PIGMENTADA ALGODO TRICOTADA 100 PARES PRECO ATACADO ,194639902,LUVASRIOPRETO.COM.BR,https://produto.mercadolivre.com.br/MLB-873629428-luva-pigmentada-algodo-tricotada-100-pares-preco-atacado-_JM,Fashion Accessories,424.8
MLB-2757562580,LENCO SOCIAL BOLSO TERNO SMOKING FESTA PADRINHOS CASAMENTO ,178926950,R.PIRES R.PIRES,https://produto.mercadolivre.com.br/MLB-2757562580-lenco-social-bolso-terno-smoking-festa-padrinhos-casamento-_JM,Fashion Accessories,14.37
MLB-1893439553,10 PR LUVA MULTITATO TRICOTADA COM PU MONTAGEM MULTIUSO EPI ,754830201,MAYLONEDERSALLESTEIXEIRA,https://produto.mercadolivre.com.br/MLB-1893439553-10-pr-luva-multitato-tricotada-com-pu-montagem-multiuso-epi-_JM,Fashion Accessories,56.21
MLB-2659616611,TORNOZELEIRA ROMMANEL BORBOLETA BANHADA A OURO RODIO 550201 ,6932558,CLUBE ROSA,https://produto.mercadolivre.com.br/MLB-2659616611-tornozeleira-rommanel-borboleta-banhada-a-ouro-rodio-550201-_JM,Fashion Accessories,172.8
MLB-824367057,VEU CCB CONGREGACO RENDA GUIPIR REDONDOQUADRADO N277 ,57276336,LOREMULTI,https://produto.mercadolivre.com.br/MLB-824367057-veu-ccb-congregaco-renda-guipir-redondoquadrado-n277-_JM,Fashion Accessories,77.15
MLB-1834926571,TORNOZELEIRA INDIANA PRATA 925 ,589374699,AMENNA PRATAS,https://produto.mercadolivre.com.br/MLB-1834926571-tornozeleira-indiana-prata-925-_JM,Fashion Accessories,132.0
MLB-2737459818,KIT RELOGIO MASCULINO A PROVA DAGUA ORIGINAL CORRENTE 18K ,1103150394,FUZE GROUP,https://produto.mercadolivre.com.br/MLB-2737459818-kit-relogio-masculino-a-prova-dagua-original-corrente-18k-_JM,Fashion Accessories,83.83
MLB-2737459818,KIT RELOGIO MASCULINO A PROVA DAGUA ORIGINAL CORRENTE 18K ,1103150394,FUZE GROUP,https://produto.mercadolivre.com.br/MLB-2737459818-kit-relogio-masculino-a-prova-dagua-original-corrente-18k-_JM,Fashion Accessories,83.83
MLB-2737459818,KIT RELOGIO MASCULINO A PROVA DAGUA ORIGINAL CORRENTE 18K ,1103150394,FUZE GROUP,https://produto.mercadolivre.com.br/MLB-2737459818-kit-relogio-masculino-a-prova-dagua-original-corrente-18k-_JM,Fashion Accessories,83.83
MLB-2737459818,KIT RELOGIO MASCULINO A PROVA DAGUA ORIGINAL CORRENTE 18K ,1103150394,FUZE GROUP,https://produto.mercadolivre.com.br/MLB-2737459818-kit-relogio-masculino-a-prova-dagua-original-corrente-18k-_JM,Fashion Accessories,83.83
MLB-2676963867,MICROFONE YOUTUBER C CAIXA DE SOM SPAKER GRAVA E MUDA VOZ ,192480277,NET MIXFT,https://produto.mercadolivre.com.br/MLB-2676963867-microfone-youtuber-c-caixa-de-som-spaker-grava-e-muda-voz-_JM,Audio,66.73
MLB-2161682442,CAIXA DE SOM COM MICROFONE BLUETOOTH KARAOK ,1011913213,STAR7ACESSORIOS,https://produto.mercadolivre.com.br/MLB-2161682442-caixa-de-som-com-microfone-bluetooth-karaok-_JM,Audio,227.56
MLB-2150884510,APLIQUE RABO DE CAVALO ORGNICO LISO 60CM 150G 70CM PREMIUM ,663974077,LOJASBADARO,https://produto.mercadolivre.com.br/MLB-2150884510-aplique-rabo-de-cavalo-orgnico-liso-60cm-150g-70cm-premium-_JM,Fashion Accessories,68.96
MLB-1516769564,TAGS CARTELAS PARA BIJU E SEMI JOIAS BRANCO 400 UNIDADES ,225562233,PORTOGERAL1,https://produto.mercadolivre.com.br/MLB-1516769564-tags-cartelas-para-biju-e-semi-joias-branco-400-unidades-_JM,Fashion Accessories,41.15
MLB-1584824407,BRACELETE DE PLACA 20 GRAMAS EM OURO 18KL750 ,444368311,OFHIR JOIASS,https://produto.mercadolivre.com.br/MLB-1584824407-bracelete-de-placa-20-gramas-em-ouro-18kl750-_JM,Fashion Accessories,9576.0
MLB-1783456578,ANEL CORACO OURO 18K 750 LEVE E RESISTENTE ,119821579,ZAIAJÓIAS,https://produto.mercadolivre.com.br/MLB-1783456578-anel-coraco-ouro-18k-750-leve-e-resistente-_JM,Fashion Accessories,323.06
MLB-19791366,MICROFONE WSIER WS 858 ROSA,0,CATÁLOGO,https://www.mercadolivre.com.br/microfone-wsier-ws-858-rosa/p/MLB19791366,Audio,83.45
MLB-20317071,RELOGIO MASCULINO TECHNOS CLASSIC STEEL DOURADO 2115MXH1D,0,CATÁLOGO,https://www.mercadolivre.com.br/relogio-masculino-technos-classic-steel-dourado-2115mxh1d/p/MLB20317071,Fashion Accessories,465.64
MLB-20317071,RELOGIO MASCULINO TECHNOS CLASSIC STEEL DOURADO 2115MXH1D,0,CATÁLOGO,https://www.mercadolivre.com.br/relogio-masculino-technos-classic-steel-dourado-2115mxh1d/p/MLB20317071,Fashion Accessories,465.64
MLB-20317071,RELOGIO MASCULINO TECHNOS CLASSIC STEEL DOURADO 2115MXH1D,0,CATÁLOGO,https://www.mercadolivre.com.br/relogio-masculino-technos-classic-steel-dourado-2115mxh1d/p/MLB20317071,Fashion Accessories,465.64
MLB-20317071,RELOGIO MASCULINO TECHNOS CLASSIC STEEL DOURADO 2115MXH1D,0,CATÁLOGO,https://www.mercadolivre.com.br/relogio-masculino-technos-classic-steel-dourado-2115mxh1d/p/MLB20317071,Fashion Accessories,465.64
MLB-16144401,ALTO FALANTE BOMBER PARTY 800 COM BLUETOOTH PRETO 115V240V,0,CATÁLOGO,https://www.mercadolivre.com.br/alto-falante-bomber-party-800-com-bluetooth-preto-115v240v/p/MLB16144401,Audio,1069.01
MLB-16592330,ALTO FALANTE JBL GO 3 PORTATIL COM BLUETOOTH WATERPROOF GREEN,0,CATÁLOGO,https://www.mercadolivre.com.br/alto-falante-jbl-go-3-portatil-com-bluetooth-waterproof-green/p/MLB16592330,Audio,270.91
MLB-17360394,ALTO FALANTE BOMBER BEATBOX 400 COM BLUETOOTH PRETO,0,CATÁLOGO,https://www.mercadolivre.com.br/alto-falante-bomber-beatbox-400-com-bluetooth-preto/p/MLB17360394,Audio,509.64
MLB-16948754,ALTO FALANTE PHILCO GO PBS10BT PORTATIL COM BLUETOOTH WATERPROOF ROSA 110V220V,0,CATÁLOGO,https://www.mercadolivre.com.br/alto-falante-philco-go-pbs10bt-portatil-com-bluetooth-waterproof-rosa-110v220v/p/MLB16948754,Audio,110.81
MLB-21267677,FONE DE OUVIDO IN EAR SEM FIO Y50 PRETO COM LUZ LED,0,CATÁLOGO,https://www.mercadolivre.com.br/fone-de-ouvido-in-ear-sem-fio-y50-preto-com-luz-led/p/MLB21267677,Audio,38.18
MLB-21415768,CABO P2 P10 ESTEREO PROFISSIONAL 18 MTS ADAPTADOR MESA SOM,0,CATÁLOGO,https://www.mercadolivre.com.br/cabo-p2-p10-estereo-profissional-18-mts-adaptador-mesa-som/p/MLB21415768,Audio,15.92
MLB-19936083,ESCOVA CRICKET RPM 12,0,CATÁLOGO,https://www.mercadolivre.com.br/escova-cricket-rpm-12/p/MLB19936083,Fashion Accessories,71.91
MLB-6345082,FONE DE OUVIDO ON EAR AKG K414 P PRETO,0,CATÁLOGO,https://www.mercadolivre.com.br/fone-de-ouvido-on-ear-akg-k414-p-preto/p/MLB6345082,Audio,184.97
MLB-20333247,CONVERSOR SMART TV BOX 32GB DE RAM 256GB PRO 4K ANDROID 11,0,CATÁLOGO,https://www.mercadolivre.com.br/conversor-smart-tv-box-32gb-de-ram-256gb-pro-4k-android-11/p/MLB20333247,Audio,170.84
MLB-1790630130,MOP DUAS AGUAS CESTO INOX ESFREGO GIRATORIO 17L NOVICA ,11026468,MAGAZINE BESTBUY,https://produto.mercadolivre.com.br/MLB-1790630130-mop-duas-aguas-cesto-inox-esfrego-giratorio-17l-novica-_JM,Home Care,208.34
MLB-2817684545,KIT LICOES BIBLICAS ADULTOS 11 ALUNOS 3 PROFESSORES EBD ,1022343096,LJDEBNZR,https://produto.mercadolivre.com.br/MLB-2817684545-kit-licoes-biblicas-adultos-11-alunos-3-professores-ebd-_JM,Books & Magazines,191.85
MLB-2831486986,COMBO 3000 JOGOS PARA PS3 MIDIA DIGITAL LEIA DESCRICO ,264331710,MICHELLE26PE,https://produto.mercadolivre.com.br/MLB-2831486986-combo-3000-jogos-para-ps3-midia-digital-leia-descrico-_JM,Gaming & Consoles,35.91
MLB-2876452696,CALL OF DUTY MODERN WARFARE 2 PS5 MIDIA DIGITAL ,770950598,AREAGAMER2021,https://produto.mercadolivre.com.br/MLB-2876452696-call-of-duty-modern-warfare-2-ps5-midia-digital-_JM,Gaming & Consoles,218.69
MLB-1713562225,KIT 10 CUECAS BOXER ADULTO 12 PARES MEIAS ,316509095,BRUCK STORE.,https://produto.mercadolivre.com.br/MLB-1713562225-kit-10-cuecas-boxer-adulto-12-pares-meias-_JM,Underwear & Sleepwear,125.29
MLB-1713562225,KIT 10 CUECAS BOXER ADULTO 12 PARES MEIAS ,316509095,BRUCK STORE.,https://produto.mercadolivre.com.br/MLB-1713562225-kit-10-cuecas-boxer-adulto-12-pares-meias-_JM,Underwear & Sleepwear,125.29
MLB-1713562225,KIT 10 CUECAS BOXER ADULTO 12 PARES MEIAS ,316509095,BRUCK STORE.,https://produto.mercadolivre.com.br/MLB-1713562225-kit-10-cuecas-boxer-adulto-12-pares-meias-_JM,Underwear & Sleepwear,125.29
MLB-2915234266,ROUPO DE BANHO FEMININO MASCULINO ATOALHADO FELPUDO LEPPER ,158495540,NASH STORE,https://produto.mercadolivre.com.br/MLB-2915234266-roupo-de-banho-feminino-masculino-atoalhado-felpudo-lepper-_JM,Underwear & Sleepwear,127.9
MLB-1584481991,CAMISOLAS SEXY COM CALCINHAS FIO ATACADO CAMISOLA ,514554407,MULHERES NOCOMANDO,https://produto.mercadolivre.com.br/MLB-1584481991-camisolas-sexy-com-calcinhas-fio-atacado-camisola-_JM,Underwear & Sleepwear,35.55
MLB-1771962892,KIT 10 CUECAS BOX BOXER LISA ALGODO COTTON OTIMA QUALIDADE ,571728168,KRKX SURFBOARDS,https://produto.mercadolivre.com.br/MLB-1771962892-kit-10-cuecas-box-boxer-lisa-algodo-cotton-otima-qualidade-_JM,Underwear & Sleepwear,125.68
MLB-1771962892,KIT 10 CUECAS BOX BOXER LISA ALGODO COTTON OTIMA QUALIDADE ,571728168,KRKX SURFBOARDS,https://produto.mercadolivre.com.br/MLB-1771962892-kit-10-cuecas-box-boxer-lisa-algodo-cotton-otima-qualidade-_JM,Underwear & Sleepwear,125.68
MLB-1771962892,KIT 10 CUECAS BOX BOXER LISA ALGODO COTTON OTIMA QUALIDADE ,571728168,KRKX SURFBOARDS,https://produto.mercadolivre.com.br/MLB-1771962892-kit-10-cuecas-box-boxer-lisa-algodo-cotton-otima-qualidade-_JM,Underwear & Sleepwear,125.68
MLB-1539713528,PIJAMA HOMEM CONJUNTO MEIA MANGA E SHORT ROUPA DE DORMIR ,550253302,PARAISO_DA_LINGERIE,https://produto.mercadolivre.com.br/MLB-1539713528-pijama-homem-conjunto-meia-manga-e-short-roupa-de-dormir-_JM,Underwear & Sleepwear,53.99
MLB-1516468778,KIT 3 PIJAMA INFANTIL CURTO CALOR ESTAMPADO MENINO E MENINA ,187634979,USE.VEKYO,https://produto.mercadolivre.com.br/MLB-1516468778-kit-3-pijama-infantil-curto-calor-estampado-menino-e-menina-_JM,Underwear & Sleepwear,86.85
MLB-2843702367,KIT 2 RADIOS COMUNICADOR MOTOROLA TALKABOUT T110BR ATE 25KM ,1072046302,LOJADOTIOLUIZ,https://produto.mercadolivre.com.br/MLB-2843702367-kit-2-radios-comunicador-motorola-talkabout-t110br-ate-25km-_JM,Mobile & Gadgets,299.99
MLB-2725594667,SMARTWATCH HAIZ T80 13 CAIXA DE ACO INOXIDAVEL ROSA PULSEIRA ROSA ,1072896767,IMPORTS TH,https://produto.mercadolivre.com.br/MLB-2725594667-smartwatch-haiz-t80-13-caixa-de-aco-inoxidavel-rosa-pulseira-rosa-_JM,Mobile & Gadgets,207.59
MLB-1789450261,KIT 2 RADIOS COMUNICADOR BAOFENG WALK TALK BF 777S MICROFONE ,279851303,GXJ STORY,https://produto.mercadolivre.com.br/MLB-1789450261-kit-2-radios-comunicador-baofeng-walk-talk-bf-777s-microfone-_JM,Mobile & Gadgets,181.89
MLB-3057423074,TABLET MULTILASER M7 32GB PATRULHA CANINA SKYE 7 32GB ,703236581,KILLECOMMERCE,https://produto.mercadolivre.com.br/MLB-3057423074-tablet-multilaser-m7-32gb-patrulha-canina-skye-7-32gb-_JM,Mobile & Gadgets,488.8
MLB-2627045134,100PCS PATCH SLIM SS EMAGRECIMENTO ADESIVOS DETOX UMBIGO B ,1083349447,CNLANACOLE-BRR,https://produto.mercadolivre.com.br/MLB-2627045134-100pcs-patch-slim-ss-emagrecimento-adesivos-detox-umbigo-b-_JM,Beauty,115.99
MLB-2744726223,MICROCNULA SMART GR 22G X 70MM CX C 10UN SMART MICRO ,538187398,DERMOPORTO,https://produto.mercadolivre.com.br/MLB-2744726223-microcnula-smart-gr-22g-x-70mm-cx-c-10un-smart-micro-_JM,Beauty,180.65
MLB-1979707863,KIT MAQUIAGEM INFANTIL COM MOCHILA COMPLETO BZ135 BRINDES ,55650083,BAZARNAWEB,https://produto.mercadolivre.com.br/MLB-1979707863-kit-maquiagem-infantil-com-mochila-completo-bz135-brindes-_JM,Beauty,128.87
MLB-2706519409,20 BASES NUTRIBOMBA ,689417571,STORE23 BEAUTY,https://produto.mercadolivre.com.br/MLB-2706519409-20-bases-nutribomba-_JM,Beauty,453.26
MLB-2030588909,COLA ULTRA SINTEGLAS ACRILICOPOLICARBONATO S 320 01 UND ,109198007,GL 19,https://produto.mercadolivre.com.br/MLB-2030588909-cola-ultra-sinteglas-acrilicopolicarbonato-s-320-01-und-_JM,Stationery,72.88
MLB-2030588909,COLA ULTRA SINTEGLAS ACRILICOPOLICARBONATO S 320 01 UND ,109198007,GL 19,https://produto.mercadolivre.com.br/MLB-2030588909-cola-ultra-sinteglas-acrilicopolicarbonato-s-320-01-und-_JM,Stationery,72.88
MLB-2030588909,COLA ULTRA SINTEGLAS ACRILICOPOLICARBONATO S 320 01 UND ,109198007,GL 19,https://produto.mercadolivre.com.br/MLB-2030588909-cola-ultra-sinteglas-acrilicopolicarbonato-s-320-01-und-_JM,Stationery,72.88
MLB-1821139995,ENCADERNADORA THE CINCH WER MEMORY KEEPERS HEIDI SWAPP FU ,187104223,CASADAARTE OFICIAL,https://produto.mercadolivre.com.br/MLB-1821139995-encadernadora-the-cinch-wer-memory-keepers-heidi-swapp-fu-_JM,Stationery,1007.89
MLB-2642295633,LENTE SONY FE 35MM F14 GM SEL35F14GM COM NF E ,163806738,NEWYCO.COM,https://produto.mercadolivre.com.br/MLB-2642295633-lente-sony-fe-35mm-f14-gm-sel35f14gm-com-nf-e-_JM,Cameras & Drones,11042.4
MLB-1347706215,CAMA P CACHORRO GATO TAM 70X70 JOGO AMERICANO PET 33X50 ,95162251,MILEVA STORE,https://produto.mercadolivre.com.br/MLB-1347706215-cama-p-cachorro-gato-tam-70x70-jogo-americano-pet-33x50-_JM,Pets,215.96
MLB-1100304660,TELA DE PROJECO COM TRIPE BETEC 100 POL RETRATIL TELO ,15922058,BETEC BRASIL,https://produto.mercadolivre.com.br/MLB-1100304660-tela-de-projeco-com-tripe-betec-100-pol-retratil-telo-_JM,Home Appliances,779.97
MLB-1072775673,TORRE 3 TOMADAS ANTICHOQUE RETRATIL MULTIPLUG EMBUTIR MESA ,97556253,DOISVINTENS,https://produto.mercadolivre.com.br/MLB-1072775673-torre-3-tomadas-antichoque-retratil-multiplug-embutir-mesa-_JM,Home Appliances,229.83
MLB-2615781085,CMERA AJUSTAVEL TETO SEGURANCA IP LMPADA YOOSEE 1080P ,521235308,BESTBYSTORE,https://produto.mercadolivre.com.br/MLB-2615781085-cmera-ajustavel-teto-seguranca-ip-lmpada-yoosee-1080p-_JM,Home Appliances,111.67
MLB-2021827253,CONTROLE REMOTO 4K ORIGINAL TV SAMSUNG COM COMANDO DE VOZ ,820699061,WHITEHAIRSTORE,https://produto.mercadolivre.com.br/MLB-2021827253-controle-remoto-4k-original-tv-samsung-com-comando-de-voz-_JM,Home Appliances,172.96
MLB-2647155535,CONTROLE JOYSTICK SEM FIO YDTECH CONTROLE PS4 PRETO ,15669086,CENTRO-MIX,https://produto.mercadolivre.com.br/MLB-2647155535-controle-joystick-sem-fio-ydtech-controle-ps4-preto-_JM,Gaming & Consoles,131.27
MLB-2160902114,MICROSOFT XBOX SERIES S 512GB STANDARD COR BRANCO ,811050701,VINTECINCO BEST,https://produto.mercadolivre.com.br/MLB-2160902114-microsoft-xbox-series-s-512gb-standard-cor-branco-_JM,Gaming & Consoles,2793.14
MLB-2791510757,CONTROLE PS4 JOYSTICK SEM FIO COMPATIVEL PLAY 4 PC MANETE ,658814546,INFINITY OPCÕES,https://produto.mercadolivre.com.br/MLB-2791510757-controle-ps4-joystick-sem-fio-compativel-play-4-pc-manete-_JM,Gaming & Consoles,153.42
MLB-2823429962,ACE COMBAT 7 SKIES UNKNOWN STANDARD EDITION BANDAI NAMCO PS4 FISICO ,251897073,PLAY_GAMES_PS4_LACRADOS,https://produto.mercadolivre.com.br/MLB-2823429962-ace-combat-7-skies-unknown-standard-edition-bandai-namco-ps4-fisico-_JM,Gaming & Consoles,298.8
MLB-2723054455,AERADOR PISCICULTURA CHAFARIZ TANQUE PEIXE 12CV 500M WEG ,396842283,AERADORES PERINI,https://produto.mercadolivre.com.br/MLB-2723054455-aerador-piscicultura-chafariz-tanque-peixe-12cv-500m-weg-_JM,Pets,1654.93
MLB-2723054455,AERADOR PISCICULTURA CHAFARIZ TANQUE PEIXE 12CV 500M WEG ,396842283,AERADORES PERINI,https://produto.mercadolivre.com.br/MLB-2723054455-aerador-piscicultura-chafariz-tanque-peixe-12cv-500m-weg-_JM,Pets,1654.93
MLB-1891496886,ROUPA ROUPINHA PARA CACHORRO MALTS LHASA PUG BULLDOG ,4572385,BACON BORN,https://produto.mercadolivre.com.br/MLB-1891496886-roupa-roupinha-para-cachorro-malts-lhasa-pug-bulldog-_JM,Pets,71.95
MLB-12163293,ALIMENTO ROYAL CANIN SIZE HEALTH NUTRITION MINI INDOOR ADULT PARA CACHORRO ADULTO DE RACA PEQUENA SABOR MIX EM SACOLA DE 75KG,0,CATÁLOGO,https://www.mercadolivre.com.br/alimento-royal-canin-size-health-nutrition-mini-indoor-adult-para-cachorro-adulto-de-raca-pequena-sabor-mix-em-sacola-de-75kg/p/MLB12163293,Pets,418.02
MLB-19972053,RACO EXTRUSADA NUTROPICA PARA TRINCA FERRO POWER 5KG,0,CATÁLOGO,https://www.mercadolivre.com.br/raco-extrusada-nutropica-para-trinca-ferro-power-5kg/p/MLB19972053,Pets,449.98
MLB-10132415,ALIMENTO PREMIER SUPER PREMIUM RACAS ESPECIFICAS SHIH TZU PARA CACHORRO FILHOTE DE RACA PEQUENA SABOR FRANGO EM SACOLA DE 25KG,0,CATÁLOGO,https://www.mercadolivre.com.br/alimento-premier-super-premium-racas-especificas-shih-tzu-para-cachorro-filhote-de-raca-pequena-sabor-frango-em-sacola-de-25kg/p/MLB10132415,Pets,106.98
MLB-3069673168,CARGA PARA LMINA DE BARBEAR GILLETTE MACH3 SENSITIVE 16U ,179704459,ATACADO.VENDAS.ONLINE,https://produto.mercadolivre.com.br/MLB-3069673168-carga-para-lmina-de-barbear-gillette-mach3-sensitive-16u-_JM,Beauty,130.25
MLB-1712269160,TAPETE MUSICAL INFANTIL DE ATIVIDADES COM PIANO E BLUETOOTH ,645759272,COMERCIAL MUKA,https://produto.mercadolivre.com.br/MLB-1712269160-tapete-musical-infantil-de-atividades-com-piano-e-bluetooth-_JM,Mom & Baby,240.74
MLB-2843752676,KIT 4 MAMADEIRAS ANTICOLICA MAM EASY START GIFT SET ,623005433,RCKARTIGOSDEUSOPESOALLTDA,https://produto.mercadolivre.com.br/MLB-2843752676-kit-4-mamadeiras-anticolica-mam-easy-start-gift-set-_JM,Mom & Baby,284.88
MLB-2932765637,CADEIRA DE REFEICO MOA 8 EM 1 MAXI COSI ,749102064,BABYWORLD STORE,https://produto.mercadolivre.com.br/MLB-2932765637-cadeira-de-refeico-moa-8-em-1-maxi-cosi-_JM,Mom & Baby,1187.61
MLB-1146760240,MALA DE MATERNIDADE LUXO MENINAMENINO BOLSA DE BEBE MOCHILA ,317485969,GRUPO SHOPALIMPORTS,https://produto.mercadolivre.com.br/MLB-1146760240-mala-de-maternidade-luxo-meninamenino-bolsa-de-bebe-mochila-_JM,Mom & Baby,276.11
MLB-1420115074,KIT C4 BEPANTOL BABY 120G ORIGINAL BAYER ,502465500,DROGÃO NET,https://produto.mercadolivre.com.br/MLB-1420115074-kit-c4-bepantol-baby-120g-original-bayer-_JM,Mom & Baby,223.65
MLB-1420115074,KIT C4 BEPANTOL BABY 120G ORIGINAL BAYER ,502465500,DROGÃO NET,https://produto.mercadolivre.com.br/MLB-1420115074-kit-c4-bepantol-baby-120g-original-bayer-_JM,Mom & Baby,223.65
MLB-2688634080,TROCADOR DE FRALDAS HORIZONTAL NINO ,219324699,OLIST,https://produto.mercadolivre.com.br/MLB-2688634080-trocador-de-fraldas-horizontal-nino-_JM,Mom & Baby,2088.8
MLB-2915487730,TROCADOR DE FRALDAS HORIZONTAL NINO ,219324699,OLIST,https://produto.mercadolivre.com.br/MLB-2915487730-trocador-de-fraldas-horizontal-nino-_JM,Mom & Baby,2006.0
